ID,Perimeter_meters,Shape_Area_sqm,Hctrs,Distance_Mchannel,NDVI_MIN,NDVI_MAX,NDVI_RANGE,NDVI_MEAN,NDVI_STD,VSDI,gamma_index,dem_detrend_MEAN,dem_detrend_STD,canopy_cover,canopy_cover_10m,canopy_avg_height,canopy_min_height,canopy_std,PERCENTAGE_Inundated,flow_accumilation_MAX,flow_accumilation_RANGE,flow_accumilation_MEAN,flow_accumilation_STD,flow_accumilation_SUM,flow_length_MAX,flow_length_MEAN,flow_length_STD,flow_length_SUM,edge_density,MSI,AWMSI,MPAR,AWMPFD
113,492.9299927,4450.62960211000,0.445063,525.6999907,-0.36986300349,0.49579831958,0.86566132307,0.01331976638,0.19933738257,0.774842015,0.458333333,963.903997,0.202935989,31.35582334,13.25391279,3.892333423,2.370977819,0.807469311,0.00000000000,1200193,1200193,3227.969599,59788.9922,89721415,1633.927979,10.72843713,83.81199483,298196.9101,0.00006658140,2.08434000000,2.08434000000,0.11075500000,1.47614000000
114,1030.76001,5789.36260755000,0.578936,653.239085,-0.32899022102,0.44531250000,0.77430272102,-0.16859377950,0.12786039126,0.144633644,0.458333333,963.9398868,0.123442776,1.937493799,0.442667632,0.186638103,0.146974459,0.029076059,0.00000000000,68237,68237,268.6916146,3094.891317,9721800,241.0330963,5.274848062,15.35081274,190854.5526,0.00013922800,3.82153000000,3.82153000000,0.17804400000,1.60162000000
115,2822.419922,8551.73849629000,0.855174,347.3431098,-0.49504950643,0.52173912525,1.01678863168,0.09084577252,0.15758121491,0.918826315,0.592592593,963.4374409,0.626759178,43.68282712,34.15741026,8.497438921,5.192599742,1.855264506,12.56252200760,1053825,1053825,3933.645756,61114.61795,210249432,1246.222778,7.57924018,72.15464874,405102.8084,0.00038123200,8.60973000000,8.60973000000,0.33004000000,1.75512000000
116,2074.23999,8087.92430459000,0.808792,402.602956,-0.31034481525,0.46596857905,0.77631339431,-0.04626974635,0.14937605631,0.655726655,0.458333333,963.2144994,0.24013729,23.09996667,17.46876742,4.654720324,3.328999907,0.739705475,0.58983186399,323810,323810,643.5275784,11568.53689,32539972,769.2334595,4.375976025,29.41757598,221271.2277,0.00028017300,6.50632000000,6.50632000000,0.25646200000,1.69754000000
117,1031.069946,5203.10737675000,0.520311,74.60393528,-0.33877551556,0.44939270616,0.78816822171,-0.11140680973,0.18146883729,0.502003008,0.416666667,963.0279825,0.213489185,14.45284985,7.361355798,1.906120462,1.287785091,0.366644935,8.71719112427,32979,32979,149.0843529,1304.277857,4849714,146.9268494,2.976048524,10.71033972,96810.85848,0.00013926900,4.03229000000,4.03229000000,0.19816400000,1.62168000000
118,3838.51001,16098.50719360000,1.60985,376.4921857,-0.31550800800,0.44642856717,0.76193657517,0.02037562419,0.16332613720,0.900152385,0.555555556,963.202592,0.293114618,43.53060456,27.34833521,6.654652012,3.951865386,1.452778507,2.62912927093,172113,172113,781.7017685,8756.846575,78678283,532.5917358,5.759715025,30.53462608,579715.3172,0.00051847800,8.53424000000,8.53424000000,0.23843900000,1.70399000000
119,891.0219727,4515.23743534000,0.451524,717.187531,-0.45525291562,0.44444444776,0.89969736338,-0.01264304778,0.18116983263,0.949035584,0.458333333,963.7767961,0.206697815,40.25043683,28.786593,7.208951806,4.600465017,1.332329496,0.00000000000,663835,663835,3613.436493,47462.73101,101848321,1015.269592,15.22913031,73.37022952,429248.267,0.00012035300,3.74062000000,3.74062000000,0.19733700000,1.61431000000
120,395.3959961,2791.05993085000,0.279106,814.5546733,-0.37588652968,0.27826085687,0.65414738655,-0.16989994720,0.08815995693,0.200464443,0.518518519,963.504009,0.27546122,2.827855256,1.104124376,0.367313707,0.246940854,0.070928697,0.00000000000,626898,626898,4559.138588,43831.41906,79479463,913.5558472,24.10332528,84.58360164,420193.2697,0.00005340720,2.11126000000,2.11126000000,0.14166500000,1.50737000000
121,1368.119995,3615.00876955000,0.361501,643.1289937,-0.37815126777,0.41176471114,0.78991597891,-0.16918971245,0.09194151856,0.20501656,0.5,963.7658762,0.21538613,2.725614489,0.484362963,0.246180411,0.184925376,0.041007483,0.00000000000,406610,406610,896.3957309,11759.41061,20241512,787.5939331,8.188106551,41.18515255,184895.634,0.00018479600,6.41896000000,6.41896000000,0.37845500000,1.76280000000
122,1384.209961,7035.95725658000,0.703596,658.7183207,-0.37078651786,0.34693878889,0.71772530675,-0.13778662384,0.11127578684,0.098863203,0.5,963.8804354,0.209050921,1.122985832,0.637510241,0.166395831,0.123259068,0.024363235,0.00000000000,769175,769175,305.2114152,8638.784192,13427471,1153.595337,3.244374168,16.58379146,142732.9971,0.00018696900,4.65517000000,4.65517000000,0.19673400000,1.63293000000
123,1201.01001,8137.92696696000,0.813793,793.7394608,-0.33333334327,0.47670251131,0.81003585458,-0.03290565650,0.17520338327,0.483846486,0.518518519,963.5354343,0.325925249,11.71368742,5.172839752,1.713928446,1.227012868,0.284169674,0.24947736975,139024,139024,606.5741545,6535.008453,30866739,374.5769958,6.80791258,25.89721895,346434.2474,0.00016222400,3.75565000000,3.75565000000,0.14758200000,1.57501000000
124,712.3729858,5575.74765555000,0.557575,14.17744448,-0.23684211075,0.51091700792,0.74775911868,0.30935809945,0.09800029600,1.043181452,0.458333333,962.3554896,0.457185116,38.40838808,5.774282936,2.234185687,1.448138255,0.439316095,63.34008756760,109898,109898,484.9701947,6366.571978,16889572,405.7926941,4.131977034,25.29676552,143900.2322,0.00009622220,2.69123000000,2.69123000000,0.12776300000,1.52295000000
125,1956.709961,9382.27307797000,0.938227,743.8022325,-0.44444444776,0.45019921660,0.89464366436,-0.03146792709,0.15305277558,0.59237152,0.541666667,963.7281124,0.20637063,17.14588348,9.984342227,2.712785635,1.95838161,0.409521858,0.00000000000,675260,675260,937.5929731,16947.8831,54945761,1053.966309,6.435476753,33.69967551,377138.2442,0.00026429800,5.69859000000,5.69859000000,0.20855400000,1.65724000000
126,998.0020142,4979.05066258000,0.497905,14.07814297,-0.35458168387,0.51515150070,0.86973318458,0.13874784537,0.18417809048,0.886975395,0.416666667,962.7233572,0.386182695,39.68852171,29.0267551,7.611329367,4.783709742,1.49198929,44.08823912720,25839,25839,176.5673451,1570.002071,5491421,164.0480652,3.008309347,11.29900726,93561.42899,0.00013480300,3.98982000000,3.98982000000,0.20044000000,1.62240000000
127,2491.810059,8102.59853237000,0.81026,60.85675095,-0.50738918781,0.53191488981,1.03930407763,0.22344919036,0.16531627214,0.953398335,0.5,962.7158793,0.425001431,53.93744752,38.71763078,7.950028356,4.538062838,1.904417673,25.11181666750,3359822,3359822,2366.015716,84323.08873,119838696,2274.067139,5.400346001,58.85533165,273527.525,0.00033657600,7.80904000000,7.80904000000,0.30753200000,1.73796000000
128,2765.169922,10346.84300370000,1.03468,419.4905401,-0.23773585260,0.55468750000,0.79242335260,0.35892491283,0.10761951825,1.013830493,0.583333333,963.0239625,0.254942659,51.01803967,25.66501728,6.899359501,3.791122028,1.750440265,1.41532866579,84038,84038,501.9481257,5054.802674,32444421,351.7200317,5.657807206,21.07167546,365703.6844,0.00037349900,7.66856000000,7.66856000000,0.26724900000,1.71451000000
129,1344.030029,3340.38765851000,0.334039,111.3380249,-0.14851485193,0.47031962872,0.61883448064,0.22581558302,0.11227243855,0.872576181,0.416666667,962.9130872,0.160788588,80.79020576,64.42633381,12.44951095,6.689674629,3.255189557,3.82202206361,16376,16376,91.82505141,846.1126137,1919970,119.0659409,2.44413436,7.377504608,51104.40533,0.00018154200,6.56002000000,6.56002000000,0.40235700000,1.77559000000
130,2078.870117,7264.43851256000,0.726444,330.8622757,-0.28260868788,0.46153846383,0.74414715171,0.13954966653,0.11872627817,0.773890527,0.416666667,963.6862249,0.249389711,47.32090345,43.87836923,13.63682573,9.610729806,2.165562424,0.17471440514,23578,23578,144.0861384,1136.618591,6532001,150.3562927,3.337758916,10.19715722,151313.9627,0.00028079900,6.88052000000,6.88052000000,0.28617100000,1.71855000000
131,1298.979981,6077.04711800000,0.607705,189.5086198,-0.45029240847,0.48898679018,0.93927919865,0.06311125772,0.18668540989,0.818678338,0.541666667,962.4866102,0.494722194,33.76716665,21.15281873,5.220241088,3.065098114,1.175440645,41.05999741000,3219799,3219799,2360.478059,77787.44587,89509328,1998.406738,5.244258325,52.43318345,198862.2757,0.00017545700,4.70058000000,4.70058000000,0.21375200000,1.64580000000
132,1143.790039,4383.33824367000,0.438334,127.7083509,-0.33870968223,0.49775785208,0.83646753430,0.24074002616,0.14070997175,0.910715118,0.5,962.6001887,0.39814662,48.97981161,37.72204195,9.668409762,5.973999717,2.083305083,27.66966392140,57620,57620,366.3211447,3050.697178,10048189,184.9730988,4.231617009,15.55928588,116073.2546,0.00015449500,4.87348000000,4.87348000000,0.26094000000,1.67958000000
133,1378.670044,4524.68061924000,0.452468,195.4010183,-0.34126985073,0.49056604505,0.83183589578,-0.02071130426,0.23399991467,0.613661075,0.416666667,963.1821972,0.178150323,21.42652372,13.73338071,3.106998729,1.827239108,0.685977293,0.00000000000,44108,44108,202.9367666,2129.072954,5741487,219.8230438,2.994096249,12.95961874,84708.97108,0.00018622100,5.78178000000,5.78178000000,0.30470000000,1.71762000000
134,1345.540039,4601.12207284000,0.460112,93.61047551,-0.24017466605,0.50000000000,0.74017466605,0.21059118616,0.16046872312,0.783770561,0.458333333,962.8031933,0.303140005,43.11187451,38.79076044,8.859872273,5.971390217,1.626038814,16.20725170510,263217,263217,2362.541335,21605.7639,67986852,577.4558716,10.29607724,51.30710484,296290.2147,0.00018174600,5.59577000000,5.59577000000,0.29243700000,1.70844000000
135,2033.76001,10901.62924510000,1.09016,0,-0.44915252924,0.53658539057,0.98573791981,0.32846532099,0.15303827604,1.021718325,0.583333333,962.4225854,0.554355927,51.61522948,38.26021859,9.791524519,6.173043242,1.948931368,42.61967841700,513348,513348,814.2289767,15209.46498,55451436,820.5787354,5.366517031,36.89195957,365475.9094,0.00027470600,5.49477000000,5.49477000000,0.18655600000,1.63879000000
136,2625.419922,12367.78002710000,1.23678,46.0726765,-0.28999999166,0.52136754990,0.81136754155,0.19317864261,0.16997346324,1.154938117,0.458333333,966.8266938,4.773336682,60.72324547,35.66889935,8.241019792,4.273469482,2.098940307,26.01435667330,190806,190806,1496.150396,14185.81266,115556672,534.8568726,9.358875334,37.76038463,722842.0953,0.00035462300,6.65959000000,6.65959000000,0.21227900000,1.67104000000
137,2227.090088,6538.95139077000,0.653895,82.22632857,-0.22274881601,0.51690822840,0.73965704441,0.23769300223,0.14526045734,0.835230103,0.5,963.0478024,0.250175895,48.7683337,39.61418453,9.889920913,6.263609387,1.844093963,12.01978306030,57806,57806,309.6011071,3157.020239,12640394,341.8580017,3.669042562,16.89572204,149799.6697,0.00030081900,7.76925000000,7.76925000000,0.34058800000,1.75481000000
138,977.5170288,4861.55273253000,0.486155,118.8974009,-0.32163742185,0.48971194029,0.81134936214,0.18025643564,0.17784836903,0.823198914,0.416666667,963.2327093,0.207431683,46.77035997,38.26013667,8.577980465,5.751715704,1.598357137,3.18686621707,24179,24179,93.80076288,820.3263577,2852575,123.1061478,2.466871217,7.692424223,75020.02057,0.00013203600,3.95487000000,3.95487000000,0.20107100000,1.62208000000
139,1994.930054,15805.26002580000,1.58053,184.0533359,-0.35156250000,0.50427353382,0.85583603382,0.18645854714,0.20584307734,0.772426438,0.5,962.889163,0.58632219,33.31514932,23.41110412,5.929248141,3.691965681,1.152958591,58.14517499300,223568,223568,620.0277873,7059.96929,61250065,571.9202271,5.242618743,29.44680321,517897.3351,0.00026946100,4.47632000000,4.47632000000,0.12621900000,1.57184000000
140,1790.469971,12789.21635360000,1.2789201,152.5294666,-0.37956205010,0.42241379619,0.80197584629,-0.23304707327,0.07685018002,0.098217401,0.458333333,963.5136745,0.158771833,1.663493277,0.808672504,0.238211606,0.159494976,0.042624003,0.00000000000,71150,71150,273.1019168,3160.295314,21841872,259.8313599,3.387114684,14.25335892,270891.2711,0.00024184400,4.46622000000,4.46622000000,0.13999900000,1.58417000000
141,792.2680054,5114.50097846000,0.51145,238.7786938,-0.39249145985,0.32352942228,0.71602088213,-0.23972592733,0.03712514723,0.153926525,0.416666667,963.6756679,0.133676459,2.475273829,1.383306233,0.372027339,0.229621686,0.080146753,0.00000000000,42359,42359,163.0487828,1893.356187,5210713,184.4279022,2.970130141,11.0484544,94919.41904,0.00010701400,3.12511000000,3.12511000000,0.15490600000,1.56324000000
142,1408.859985,6782.34555312000,0.678235,51.05530546,-0.41739130020,0.44303798676,0.86042928696,0.05915868584,0.18873922440,0.652501714,0.458333333,962.7927272,0.31423475,20.13889332,9.135934647,2.31238425,1.474848379,0.512319595,15.81672943920,83382,83382,304.5488761,2859.807004,12898254,246.1979828,4.220121047,15.65767678,178730.5666,0.00019029900,4.82584000000,4.82584000000,0.20772400000,1.64373000000
143,1510.130005,9039.39575863000,0.90394,207.7303447,-0.39843750000,0.39823007584,0.79666757584,-0.20061514122,0.13617726894,0.404049736,0.416666667,963.7026536,0.21541267,10.87861439,6.080672044,1.465290932,0.939963532,0.271276556,2.43085921339,38180,38180,177.5811674,1810.057401,10036710,212.0508728,3.432478872,12.68272095,194000.2733,0.00020397700,4.48064000000,4.48064000000,0.16706100000,1.60713000000
144,2367.350098,8957.87075401000,0.895787,161.7184624,-0.23199999332,0.53125000000,0.76324999332,0.37397707876,0.10186306567,0.873099374,0.625,962.6731456,0.344113957,45.54181849,38.39479602,10.31246242,5.826260059,2.212612547,46.42951518610,506908,506908,1506.014941,18360.56366,84264548,596.1307373,6.035718462,36.91040291,337710.5194,0.00031976400,7.05594000000,7.05594000000,0.26427600000,1.70753000000
145,1577.880005,4423.55923090000,0.442356,180.6710997,-0.27152317762,0.41232228279,0.68384546042,0.06018739829,0.12246043759,0.778479602,0.458333333,963.4097257,0.334472099,48.6394126,41.9462313,9.623384209,6.708719612,1.668722261,6.19816026253,134807,134807,434.0035793,5988.090491,12004105,425.3652344,4.672657009,21.18760263,129241.0202,0.00021312900,6.69242000000,6.69242000000,0.35669900000,1.75440000000
146,418.7229919,2473.46007185000,0.247346,371.19725,-0.39375001192,0.48936170340,0.88311171532,0.03260913248,0.18424602962,0.893934037,0.458333333,963.9476043,0.154062567,30.25747578,3.539690811,2.200910219,1.640337028,0.373684406,0.00000000000,51383,51383,494.5698389,4352.114236,7644566,216.3722229,4.227965325,18.95232244,65351.66003,0.00005655810,2.37503000000,2.37503000000,0.16928600000,1.54535000000
147,841.6259766,5874.68309951000,0.587468,304.3033516,-0.32089552283,0.49416342378,0.81505894661,-0.08315076491,0.15693141510,0.489626262,0.5,963.4166385,0.294771834,15.62382318,10.3825933,2.36309716,1.595628507,0.395633165,33.71332315650,71440,71440,619.6202049,4511.825922,22742540,343.9080505,6.033473449,27.35602869,221452.6095,0.00011368100,3.09758000000,3.09758000000,0.14326300000,1.55221000000
148,514.4819946,2356.08517494000,0.235609,234.8416533,-0.30263158679,0.34975370765,0.65238529444,0.06655260229,0.12707943972,0.810649987,0.416666667,963.7846068,0.185528833,60.68486166,52.02499356,12.69265683,7.588657346,2.590445399,0.00000000000,17813,17813,127.9572905,1142.393236,1881484,120.133522,2.792570005,8.806351779,41061.94935,0.00006949250,2.98999000000,2.98999000000,0.21836300000,1.60808000000
149,2225.090088,14665.76180580000,1.46658,223.6490813,-0.29464286566,0.36734694243,0.66198980808,-0.14382146759,0.07973292689,0.277715776,0.416666667,963.700209,0.224765064,4.858632857,3.012891961,0.835435059,0.544739247,0.165001415,0.00000000000,22043,22043,140.9798935,1110.56517,12922499,160.3326874,3.266146874,10.20539893,299381.5547,0.00030054900,5.18310000000,5.18310000000,0.15172000000,1.60687000000
150,3600.540039,21349.14609680000,2.1349101,366.6074475,-0.30701753497,0.47826087475,0.78527840972,0.06982030880,0.12388229797,0.909247841,0.625,963.3093896,0.406044387,53.81005534,36.54465251,8.83395938,5.459045468,1.817396854,2.70228734175,167965,167965,426.6542367,5305.408881,56898609,462.6646423,4.66883597,21.44050824,622635.965,0.00048633500,6.95141000000,6.95141000000,0.16865100000,1.64290000000
151,2189.129883,7635.20212492000,0.76352,105.62289,-0.28682169318,0.49586775899,0.78268945217,0.16609362884,0.17656703079,0.904300286,0.518518519,963.2455861,0.74695786,52.89747227,39.14834464,9.676879269,5.452248983,2.136187345,15.00484266840,756061,756061,3460.539622,42576.32144,165202701,903.0463867,11.64487574,62.17247927,555914.7231,0.00029569200,7.06735000000,7.06735000000,0.28671500000,1.72054000000
152,3170.01001,21854.65300230000,2.1854701,816.2910306,-0.34328359366,0.51515150070,0.85843509436,0.16259438188,0.19741431464,0.932378692,0.606060606,962.2298418,0.522182168,53.56624352,37.60032845,8.114655351,4.834039631,1.675528119,19.83381149990,595564,595564,2107.136971,29090.43056,287830696,676.9289551,6.623140513,38.36019301,904707.7478,0.00042818200,6.04900000000,6.04900000000,0.14504900000,1.61356000000
153,3079.340088,14106.18340620000,1.41062,758.8323335,-0.30666667223,0.49397590756,0.80064257979,0.06606016105,0.13753185445,0.860253445,0.541666667,962.6712445,0.505528966,55.79595394,47.07040115,12.16728315,7.812771109,2.314611979,8.29324826670,2941925,2941925,4424.436308,103519.0961,390049456,1717.407959,5.760230201,65.55260343,507810.3741,0.00041593500,7.31388000000,7.31388000000,0.21829700000,1.68142000000
154,1153.339966,13915.17723910000,1.39152,950.6675796,-0.32283464074,0.51851850748,0.84135314822,0.14101715881,0.16323247779,0.890980106,0.5,962.3514101,0.319941618,61.76226002,48.39123561,10.72512128,7.389575918,1.945270829,3.64345647644,96358,96358,432.8364909,4691.545282,37650715,317.5603027,4.622732207,17.26137741,402112.9838,0.00015578500,2.75809000000,2.75809000000,0.08288350000,1.47796000000
155,3388.01001,13946.88676240000,1.39469,609.7885206,-0.27906978130,0.43999999762,0.71906977892,0.05240513097,0.11309134936,0.862244246,0.518518519,962.8924594,0.227725695,59.13526528,42.81531927,11.00019968,6.324787023,2.310468627,0.27436574159,314303,314303,410.8505179,7598.631506,35818359,489.4342651,4.718793375,18.75547795,411389.1252,0.00045762800,8.09284000000,8.09284000000,0.24292200000,1.70344000000
156,1102.729981,4810.11638381000,0.481012,882.1812879,-0.35885167122,0.48017621040,0.83902788162,-0.14193825226,0.14864239853,0.52888035,0.458333333,962.5867078,0.177062433,16.52954842,10.64504667,2.937502599,1.93623916,0.520570752,0.08958692683,53195,53195,233.0690698,2152.553013,7015379,185.7382507,4.382240554,13.50299915,131905.4407,0.00014894900,4.48525000000,4.48525000000,0.22925200000,1.65255000000
157,5649.040039,38860.02502220000,3.8859999,42.89652917,-0.27038627863,0.49794238806,0.76832866669,0.11820364842,0.13846254400,0.89406059,0.606060606,963.4668173,0.549385705,61.10109699,48.14317377,11.49738439,6.616117206,2.49741338,6.18302785291,762329,762329,1190.856982,21281.90537,289141266,933.1486816,5.855944566,38.42193799,1421829.197,0.00076303100,8.08385000000,8.08385000000,0.14536900000,1.63502000000
158,2248.100098,11073.16011070000,1.10732,313.3196174,-0.34801763296,0.51666665077,0.86468428373,0.12368124777,0.16424185893,0.890819254,0.541666667,963.3461733,0.420429856,41.45680615,23.12298508,5.795412449,3.334179023,1.317092043,3.09881306680,283941,283941,941.2073666,11807.50877,65187081,651.8591309,6.141754284,39.80392148,425371.7599,0.00030365700,6.02662000000,6.02662000000,0.20302200000,1.65756000000
159,739.3790283,4188.41705900000,0.418842,448.8464615,-0.26612904668,0.47639486194,0.74252390862,-0.10944124193,0.09199745659,0.35165771,0.416666667,963.7379924,0.170968683,7.015749217,3.45153948,1.216174096,0.849513924,0.20654801,0.00000000000,25679,25679,142.2204418,1079.456407,3727740,122.6943588,3.015138736,9.843177357,79029.8014,0.00009986990,3.22283000000,3.22283000000,0.17652900000,1.58411000000
160,1780.060059,9105.98270142000,0.910598,75.68621303,-0.47933885455,0.51698112488,0.99631997943,0.05810788746,0.23141712095,1.025874948,0.666666667,967.1041526,5.07398486,37.49337706,11.81460604,2.970686038,1.527863383,0.779458162,23.19292615410,3565022,3565022,6514.237103,115331.459,370875061,2067.995605,12.35910875,81.8923624,703641.1384,0.00024043800,5.26219000000,5.26219000000,0.19548300000,1.64191000000
161,2540.370117,10729.29753420000,1.07293,119.1704577,-0.34545454383,0.39591836929,0.74137291312,-0.19122735785,0.07209029292,0.143495334,0.541666667,963.718179,0.242909379,1.90436574,1.042045892,0.314343944,0.202164518,0.070560729,0.00000000000,161146,161146,554.8533484,6598.105295,37225666,538.0318604,4.952285905,25.34873818,332253.8136,0.00034313500,6.91841000000,6.91841000000,0.23676900000,1.68954000000
162,7156.390137,27217.77910720000,2.7217801,352.25422,-0.26666668057,0.49572649598,0.76239317656,0.08591141402,0.11557635150,0.864902029,0.541666667,963.4720638,0.388800514,59.49807203,47.5559432,11.81615199,7.570971929,2.326581135,1.72156717791,123817,123817,270.2809916,3533.491396,45955877,395.7944641,3.639208876,15.80608646,618774.6852,0.00096663300,12.23670000000,12.23670000000,0.26293100000,1.73836000000
163,1238.670044,12898.87367480000,1.2898901,118.3677731,-0.33333334327,0.32038834691,0.65372169018,-0.18719363737,0.06971902074,0.169716608,0.5,963.8241786,0.219371982,3.226371396,2.695817384,0.68209118,0.445116933,0.123894656,0.00000000000,102731,102731,393.8007941,4384.57998,31738375,387.0238647,8.072984494,24.78595974,650642.1853,0.00016731100,3.07662000000,3.07662000000,0.09602910000,1.50489000000
164,1013.729981,5259.74607029000,0.525975,683.6797773,-0.23364485800,0.49367088080,0.72731573880,0.18698498842,0.12506458278,0.853498298,0.458333333,962.6861818,0.350363353,72.47155834,61.72744239,11.67082494,6.841280069,2.162770276,3.12409953298,49189,49189,222.7178575,2339.933226,7322295,172.8764496,3.275765149,11.57320037,107697.3308,0.00013692700,3.94307000000,3.94307000000,0.19273300000,1.61567000000
165,3463.52002,13945.85332320000,1.39459,584.1703893,-0.28163266182,0.49003985524,0.77167251706,0.08810672325,0.15909873464,0.837935421,0.708333333,962.7093501,0.42930726,49.58472001,36.00630992,8.230815002,5.631621763,1.463270473,10.71741515730,2110741,2110741,3350.874854,68421.01974,292095761,1328.104736,7.429085727,52.13774454,647593.4028,0.00046782700,8.27350000000,8.27350000000,0.24835400000,1.70808000000
166,10448.7002,59631.29015740000,5.96313,386.1602991,-0.30212765932,0.50226247311,0.80439013243,0.12470443149,0.13794566882,0.886379533,0.692307692,962.9259863,0.435583112,52.31112108,37.25462449,9.099724507,5.824931731,1.786478128,3.82305911703,2939171,2939171,1974.766619,57244.07979,736189046,1708.922852,6.058860718,41.58417843,2258731.158,0.00141133000,12.07040000000,12.07040000000,0.17522200000,1.68321000000
167,790.0579834,4228.66763310000,0.422867,3.891498612,-0.47580644488,0.47136563063,0.94717207551,0.05711467645,0.19900527736,0.535492542,0.416666667,962.7901121,0.679477552,19.57431044,12.92100739,2.873175739,1.839927344,0.521016984,34.15202257960,28997,28997,163.5784403,1445.667947,4329267,143.7100067,3.122952545,10.44579246,82652.06206,0.00010671500,3.42730000000,3.42730000000,0.18683400000,1.59818000000
168,3268.949951,15024.86864890000,1.50249,269.2885924,-0.28448274732,0.50000000000,0.78448274732,0.15877102199,0.14691915691,0.845502536,0.541666667,963.5184614,0.377473331,55.36302582,44.5862979,10.30224992,6.460180067,2.077091443,0.47812167686,123802,123802,531.804849,5932.715863,49967320,386.3241882,4.683562253,22.12526609,440058.1422,0.00044154600,7.52311000000,7.52311000000,0.21756900000,1.68282000000
169,2915.120117,8809.63705093000,0.880964,446.7945381,-0.27826085687,0.51965063810,0.79791149497,0.05764083662,0.10663026877,0.852136434,0.583333333,963.0228496,0.315380229,55.91900343,44.49663518,12.52726119,7.248011155,2.616718756,3.69622420625,256019,256019,1096.230412,13953.03119,60260882,470.1828918,5.40862245,29.91491041,297317.3847,0.00039375300,8.76138000000,8.76138000000,0.33090100000,1.75650000000
170,1663.819946,38379.38037070000,3.83794,144.9114684,-0.40969163179,0.38645419478,0.79614582658,-0.19379166121,0.06542631733,0.067422038,0.5,963.8549688,0.273695525,0.875544506,0.318693547,0.103815822,0.067641526,0.020150562,0.15122142046,159066,159066,321.781439,4596.65819,77195689,517.7521973,3.92357393,18.42804914,941269.3095,0.00022473700,2.39581000000,2.39581000000,0.04335190000,1.40534000000
171,4986.459961,30044.26410900000,3.0044301,358.8184321,-0.27969348431,0.51785713434,0.79755061865,0.08061692037,0.13665796850,0.808858144,0.5,963.2413278,0.355631202,53.26746051,45.03598284,12.09045035,7.81220531,2.197099107,3.60976910907,244302,244302,429.9683269,7335.05224,80731713,602.9569702,3.797905607,20.86039902,713102.3527,0.00067353500,8.11533000000,8.11533000000,0.16597000000,1.65163000000
172,1920.660034,5129.76870733000,0.512977,153.4544381,-0.30000001192,0.47107437253,0.77107438445,0.08886739062,0.16020053088,0.893050238,0.416666667,963.8668111,0.259008856,52.67940023,39.20167599,9.431481837,5.586699448,2.022400376,0.00000000000,35167,35167,145.4669739,1365.554002,4671090,142.9217377,3.349695369,9.865894727,107562.068,0.00025942900,7.56479000000,7.56479000000,0.37441400000,1.77001000000
173,6404.779785,37202.69868170000,3.7202699,125.6019563,-0.30392158032,0.50000000000,0.80392158032,0.10451852906,0.11992760314,0.882074536,0.541666667,963.6738644,0.311982326,57.43274052,44.82780731,10.82520637,6.72574767,2.182527838,0.54145272607,86652,86652,259.3113336,2727.318012,60263176,259.8431091,4.308389524,14.83700301,1001256.8,0.00086511100,9.36725000000,9.36725000000,0.17215900000,1.66566000000
174,1153.609985,5068.61421232000,0.506861,519.8552675,-0.26970955730,0.41968911886,0.68939867616,-0.00028246128,0.14219871927,0.778243864,0.458333333,963.2009527,0.22453993,41.67198068,31.78029187,7.774735716,5.086274028,1.431878042,0.60901756419,19344,19344,109.730342,895.3453088,3477574,127.2434616,3.017703744,8.933091504,95637.06704,0.00015582100,4.57098000000,4.57098000000,0.22759900000,1.65298000000
175,6582,26587.61560350000,2.6587601,282.2830099,-0.28205129504,0.51724135876,0.79929265380,0.18813274685,0.14360993056,0.927572629,0.555555556,963.0823774,0.546139565,58.59773722,43.29873405,9.081131732,6.112395253,1.593759161,11.83914880750,1726132,1726132,3697.179763,70540.92235,614582192,1079.805786,7.104999546,50.60456176,1181064.075,0.00088904900,11.38710000000,11.38710000000,0.24755900000,1.72594000000
176,4193.040039,32275.03174190000,3.2275,509.1773457,-0.30597016215,0.51162791252,0.81759807468,0.05076462561,0.16265728132,0.748549614,0.625,962.9426184,0.300200057,41.87428092,29.15800687,6.733320388,4.80231587,1.087284514,1.49931702181,280490,280490,488.5751639,7496.510181,98528999,405.804657,5.226242721,19.02514869,1053955.465,0.00056636500,6.58402000000,6.58402000000,0.12991600000,1.60685000000
177,1120.650024,7818.06795316000,0.781807,195.0673163,-0.33571428061,0.38604649901,0.72176077962,-0.07450318836,0.13687335052,0.617290949,0.416666667,963.8600617,0.203286707,22.57865671,16.85432699,3.945124356,2.761935137,0.706892816,0.00000000000,20065,20065,95.20894209,742.7444361,4652861,160.9282684,3.21004522,8.97427784,156874.9099,0.00015136900,3.57532000000,3.57532000000,0.14334100000,1.56660000000
178,7336.839844,35938.76658990000,3.5938799,13.93776125,-0.45679011941,0.55752211809,1.01431223750,0.21176557701,0.17815051201,0.678264294,0.6,962.8765782,0.624458652,27.71060787,22.17348011,5.324824443,3.509286599,0.95605009,28.59160273950,58293327,58293327,25670.69435,1186399.411,5762454786,11649.3457,11.85246799,240.6280643,2660594.605,0.00099100700,10.91750000000,10.91750000000,0.20414800000,1.69705000000
